0x5b81d74943d4529bd5d64d81cf48b008ea302f2dfbff633af45697dd062d2d9d,Swap 0.231284817818288128 0xc02a6cc2 For 381568.011542571163582464 0x07dd373d On Uniswap V2-Swap 0.7064068003201024 0xc02a6cc2 For 4275454502376.931118801404035072 0xdb350451 On Uniswap V2,Swap 0.231284817818288128 0xc02a6cc2 For 381568.011542571163582464 0x07dd373d On Uniswap V2-Swap 0.7064068003201024 0xc02a6cc2 For 4275454502376.931118801404035072 0xdb350451 On Uniswap V2
0xad8f40bfd4086a5e0d6165b06e92d857bb99e63bafbffeae188e8c0cea303a52,Swap 0.115 0xc02a6cc2 For 667239143464.369207431649403704 0xdb350451 On Uniswap V2,Swap 0.115 0xc02a6cc2 For 667239143464.369207431649403704 0xdb350451 On Uniswap V2
0xb2e1d1274ce35e7e28d1f4acd7b534a0f814bccc3f62cfe8876f6affab6e32ac,Swap 381568.011542571163582464 0x07dd373d For 0.236977818443972608 0xc02a6cc2 On Uniswap V2-Swap 4275454502376.931118801404035072 0xdb350451 For 0.710374035841613824 0xc02a6cc2 On Uniswap V2,Swap 381568.011542571163582464 0x07dd373d For 0.236977818443972608 0xc02a6cc2 On Uniswap V2-Swap 0.236977818443972608 0xc02a6cc2 For 4275454502376.931118801404035072 0xdb350451 On Uniswap V2
0xe2aa5239cb90d5f70e8b1f35b21f653b857e37a124be4f39a94634d50e864668,Swap 426445880675.157171297227264158 0x3ca90b04 For 0.025866745682919671 0xc02a6cc2 On Uniswap V2,Swap 426445880675.157171297227264158 0x3ca90b04 For 0.025866745682919671 0xc02a6cc2 On Uniswap V2
0x81652d5733a7f14698a381102b56e136fc17d53113a2bb38adb8e6b764732229,Swap 0.2 0xc02a6cc2 For 452667.076859183 0x50e35f87 On Uniswap V2,Swap 0.2 0xc02a6cc2 For 4526.670768591 0x50e35f87 On Uniswap V2
0x5b81d74943d4529bd5d64d81cf48b008ea302f2dfbff633af45697dd062d2d9d,Swap 0.231284817818288128 0xc02a6cc2 For 381568.011542571163582464 0x07dd373d On Uniswap V2-Swap 0.7064068003201024 0xc02a6cc2 For 4275454502376.931118801404035072 0xdb350451 On Uniswap V2,Swap 0.231284817818288128 0xc02a6cc2 For 0.7064068003201024 0xc02a6cc2 On Uniswap V2-Swap 381568.011542571163582464 0x07dd373d For 4275454502376.931118801404035072 0xdb350451 On Uniswap V2
0xad8f40bfd4086a5e0d6165b06e92d857bb99e63bafbffeae188e8c0cea303a52,Swap 0.115 0xc02a6cc2 For 667239143464.369207431649403704 0xdb350451 On Uniswap V2,Swap 0.115 0xc02a6cc2 For 667239143464.369207431649403704 0xdb350451 On Uniswap V2
0xb2e1d1274ce35e7e28d1f4acd7b534a0f814bccc3f62cfe8876f6affab6e32ac,Swap 381568.011542571163582464 0x07dd373d For 0.236977818443972608 0xc02a6cc2 On Uniswap V2-Swap 4275454502376.931118801404035072 0xdb350451 For 0.710374035841613824 0xc02a6cc2 On Uniswap V2,Swap 381568.011542571163582464 0x07dd373d For 0.236977818443972608 0xc02a6cc2 On Uniswap V2-Swap 0.236977818443972608 0xc02a6cc2 For 4275454502376.931118801404035072 0xdb350451 On Uniswap V2
0xe2aa5239cb90d5f70e8b1f35b21f653b857e37a124be4f39a94634d50e864668,Swap 426445880675.157171297227264158 0x3ca90b04 For 0.025866745682919671 0xc02a6cc2 On Uniswap V2,Swap 426445880675.157171297227264158 0x3ca90b04 For 0.025866745682919671 0xc02a6cc2 On Uniswap V2-Swap 0.025866745682919671 0xc02a6cc2 For 25866745682919671 0x39996d41 On Uniswap V2
0x81652d5733a7f14698a381102b56e136fc17d53113a2bb38adb8e6b764732229,Swap 0.2 0xc02a6cc2 For 452667.076859183 0x50e35f87 On Uniswap V2,Swap 0.2 0xc02a6cc2 For 4526.670768591 0x50e35f87 On Uniswap V2-Swap 0.2 0xc02a6cc2 For 448140.406090592 0x50e35f87 On Uniswap V2
0x98d3a935477abac59d70b44a8c77e64e55de9771504c6b09403205a13e9aea4f,Swap 0.341844686105897664 0xc02a6cc2 For 62362321555.867941835 0xdfefbbfa On Uniswap V3,Swap 0.341844686105897664 0xc02a6cc2 For 62362321555.867941835 0xdfefbbfa On Uniswap V3
0x5f0c0025d2f1413bf96f8af6aeb330ecc19e12caa39af427bec9a43bb3afda24,Swap 0.05 0xc02a6cc2 For 156532.396624895883389145 0x8e867281 On Uniswap V2,Swap 0.05 0xc02a6cc2 For 156532.396624895883389145 0x8e867281 On Uniswap V2
0x08e244cfac1bfa367daec233b1ff2f52eba29d5f75b36dd18c2060a1c4170e76,Swap 0.05 0xc02a6cc2 For 149128.793981888748899526 0x8e867281 On Uniswap V2,Swap 0.05 0xc02a6cc2 For 149128.793981888748899526 0x8e867281 On Uniswap V2
0x5552843aaed1d9ed026ae081e580cae66bcd3d8a859552cdc5c3a97e8049cf99,Swap 100817.262701337 0xc39bca97 For 0.350084690491844528 0xc02a6cc2 On Uniswap V2,Swap 100817.262701337 0xc39bca97 For 0.350084690491844528 0xc02a6cc2 On Uniswap V2
0x0a40568bc390f9b02d2314634a67ea069a3916142bf6c1978de76b9f28a476f0,Swap 0.0516138462 0xc02a6cc2 For 99.587738 0xa0b8eb48 On Uniswap V2,Swap 0.0516138462 0xc02a6cc2 For 99.587738 0xa0b8eb48 On Uniswap V2
0x374c359379caae4ec6f7712e65d9d3f6fb948376bb266deb44544f93cdc0308c,Swap 0.5 0xc02a6cc2 For 19626.516971769357588097 0x298dd695 On Uniswap V2,Swap 0.5 0xc02a6cc2 For 1962.6516971769357588097 0x298dd695 On Uniswap V2
0xb5c69279f20b2aec365e9b7066e3097b7c54a29ed1c737c6fdafc7d916ea893e,Swap 211156539235.789882334265795993 0x27c62841 For 0.045295739087204659 0xc02a6cc2 On Uniswap V2-Swap 0.045295739087204659 0xc02a6cc2 For 87.417226 0xdac11ec7 On Uniswap V2,Swap 211156539235.789882334265795993 0x27c62841 For 0.045295739087204659 0xc02a6cc2 On Uniswap V2-Swap 0.045295739087204659 0xc02a6cc2 For 87.417226 0xdac11ec7 On Uniswap V2
0x0591ad85aafc589aec83cc5424d06424f9de630b8e992e7275ae21afd1be02ff,Swap 0.2 0xc02a6cc2 For 589082646147.302556554 0x8fd926a6 On Uniswap V2,Swap 0.2 0xc02a6cc2 For 589082646147.302556554 0x8fd926a6 On Uniswap V2
0x722864d4616c04a90ed291966dce389f5616cac072e0fca02fc8daef78c72026,Swap 629073888969.630978459 0x8fd926a6 For 0.212226572149076236 0xc02a6cc2 On Uniswap V2,Swap 629073888969.630978459 0x8fd926a6 For 0.212226572149076236 0xc02a6cc2 On Uniswap V2
0x6a9df2a1149a27e3cdc85749b0823485038da1fd3f0d2b106d25c3e59ac12b04,Swap 0.05 0xc02a6cc2 For 7618281.246134651 0x0791bd02 On Uniswap V2,Swap 0.05 0xc02a6cc2 For 7618281.246134651 0x0791bd02 On Uniswap V2
0x1dcad66f4b3b23e9ea81a2db1f7b00404a5ae6d940913217f211e30e059bb56f,Swap 18.050000003273534305 0xf819c3c9 For 0.495960337885282793 0xc02a6cc2 On Uniswap V2,Swap 0.950000000172291279 0xf819c3c9 For 18.050000003273534305 0xf819c3c9 On Uniswap V2-Swap 18.050000003273534305 0xf819c3c9 For 0.495960337885282793 0xc02a6cc2 On Uniswap V2
0xecb2ec19a0ff529eaddf061ed5bd35a1ea1267e017ff4f6f0264a4d58f4be416,Swap 0.516908828431245726 0xc02a6cc2 For 79975.126881 0xa69387a5 On Sushiswap,Swap 0.516908828431245726 0xc02a6cc2 For 79975.126881 0xa69387a5 On SushiSwap
0xef84532319bbd34f45d84f8e969e769677f4ce8df91d38ee2077533da0cc40a0,Swap 11104.02933364050890349 0x967d9f48 For 2.274946806985323904 0xc02a6cc2 On Uniswap V2-Swap 25909.401778494520774811 0x967d9f48 For 5.299253835566822258 0xc02a6cc2 On Uniswap V3,Swap 11104.02933364050890349 0x967d9f48 For 2.274946806985323904 0xc02a6cc2 On Uniswap V3-Swap 25909.401778494520774811 0x967d9f48 For 5.299253835566822258 0xa0b8eb48 On Uniswap V3-Swap 0.0 0xa0b8eb48 For 14272.080755 0xa0b8eb48 On Uniswap V3-Swap 14272.080755 0xa0b8eb48 For 14350.16541 0xa0b8eb48 On Uniswap
0xa12eda6dcb5ebeb0544f03c60206cd8d3925bf9792cb05bdd48cd4bce8ab3626,Swap 9336763024 0x761d60f3 For 0.77660409175677184 0xc02a6cc2 On Uniswap V2,Swap 9336763024 0x761d60f3 For 0.77660409175677184 0xc02a6cc2 On Uniswap V2
0x44c7637aacc80d7530e3aa5a78548f797fec2d6a2292145d7850a9d6bd6092e5,Swap 3957.977386613018428659 0xb5074ad1 For 2.645318171060822921 0xc02a6cc2 On Uniswap V3,Swap 3957.977386613018428659 0xb5074ad1 For 2.645318171060822921 0xc02a6cc2 On Uniswap V3
